Time	Open	High	Low	Close	Volume
2021-08-15 00:00:00	0.91576	0.91585	0.91474	0.91539	3595	70
2021-08-16 00:00:00	0.91539	0.91634	0.91089	0.91257	41059	11
2021-08-17 00:00:00	0.91255	0.91526	0.90994	0.91492	44719	9
2021-08-18 00:00:00	0.91493	0.91963	0.91266	0.91756	50788	10
2021-08-19 00:00:00	0.91754	0.92067	0.9145	0.91892	56506	9
2021-08-20 00:00:00	0.91892	0.91892	0.91585	0.91671	34250	10
2021-08-22 00:00:00	0.91625	0.91771	0.91597	0.91722	1844	133
2021-08-23 00:00:00	0.9172	0.91778	0.91208	0.91232	41075	9
2021-08-24 00:00:00	0.91234	0.91389	0.91101	0.91317	35322	9
2021-08-25 00:00:00	0.91316	0.91575	0.91186	0.91366	40643	10
2021-08-26 00:00:00	0.9137	0.91919	0.91348	0.91796	50670	9
2021-08-27 00:00:00	0.91796	0.91994	0.91059	0.9108	49740	10
2021-08-29 00:00:00	0.91089	0.91149	0.91052	0.91139	2093	143
2021-08-30 00:00:00	0.9114	0.91848	0.9101	0.91718	30633	13
2021-08-31 00:00:00	0.91718	0.91728	0.9114	0.91533	49199	12
2021-09-01 00:00:00	0.91538	0.91891	0.91388	0.91558	45598	9
2021-09-02 00:00:00	0.91557	0.91676	0.91343	0.9145	41016	11
2021-09-03 00:00:00	0.91449	0.9159	0.91151	0.91342	54367	10
2021-09-05 00:00:00	0.91209	0.91413	0.91209	0.91383	1462	302
2021-09-06 00:00:00	0.91382	0.9168	0.91379	0.91487	34673	11
2021-09-07 00:00:00	0.91486	0.91987	0.91325	0.91944	51400	12
2021-09-08 00:00:00	0.91944	0.92345	0.91832	0.92183	57058	10
2021-09-09 00:00:00	0.92184	0.92227	0.91588	0.91654	58280	11
2021-09-10 00:00:00	0.91655	0.91846	0.91497	0.91704	45620	9
2021-09-12 00:00:00	0.91769	0.91852	0.91754	0.91819	35129	147
2021-09-13 00:00:00	0.91818	0.92408	0.91814	0.92226	42259	11
2021-09-14 00:00:00	0.92224	0.92276	0.91803	0.92008	48640	10
2021-09-15 00:00:00	0.92006	0.92051	0.91635	0.91969	46344	9
2021-09-16 00:00:00	0.9197	0.92777	0.91935	0.92736	51886	10
2021-09-17 00:00:00	0.92734	0.93245	0.92593	0.93211	55018	11
2021-09-19 00:00:00	0.93152	0.93255	0.93056	0.93203	1534	101
2021-09-20 00:00:00	0.93203	0.93325	0.92681	0.92768	52271	12
2021-09-21 00:00:00	0.92769	0.92831	0.92248	0.9235	56930	10
2021-09-22 00:00:00	0.92349	0.92728	0.92148	0.9264	78166	10
2021-09-23 00:00:00	0.92639	0.92733	0.92168	0.92469	66644	11
2021-09-24 00:00:00	0.92468	0.92605	0.92217	0.92393	46494	10
2021-09-26 00:00:00	0.92388	0.92511	0.9233	0.92456	2036	148
2021-09-27 00:00:00	0.92454	0.92906	0.92442	0.92568	65093	12
2021-09-28 00:00:00	0.92567	0.93013	0.92565	0.92915	76561	10
2021-09-29 00:00:00	0.92917	0.93548	0.92797	0.93427	80711	10
2021-09-30 00:00:00	0.93427	0.93679	0.93059	0.93257	81638	10
2021-10-01 00:00:00	0.93256	0.93375	0.9281	0.93053	77477	11
2021-10-03 00:00:00	0.92941	0.93011	0.9289	0.92957	1816	127
2021-10-04 00:00:00	0.92957	0.93108	0.92299	0.92498	53128	12
2021-10-05 00:00:00	0.92498	0.92877	0.92457	0.92839	54754	13
2021-10-06 00:00:00	0.92839	0.93073	0.92668	0.92777	71894	11
2021-10-07 00:00:00	0.92779	0.92919	0.92526	0.92853	59893	11
2021-10-08 00:00:00	0.92853	0.93054	0.92585	0.92691	64178	11
2021-10-10 00:00:00	0.92686	0.92792	0.92618	0.92785	1673	136
2021-10-11 00:00:00	0.92785	0.92875	0.92498	0.92758	51772	10
2021-10-12 00:00:00	0.92758	0.93129	0.92566	0.93059	51642	10
2021-10-13 00:00:00	0.9306	0.93073	0.9234	0.92409	65447	12
2021-10-14 00:00:00	0.92409	0.92439	0.91938	0.92436	55041	11
2021-10-15 00:00:00	0.92435	0.92636	0.92214	0.92218	56604	11
2021-10-17 00:00:00	0.92284	0.92396	0.9222	0.92355	3951	307
2021-10-18 00:00:00	0.92353	0.92729	0.92229	0.92352	59071	11
2021-10-19 00:00:00	0.92352	0.92354	0.91847	0.92308	57672	10
2021-10-20 00:00:00	0.92307	0.92521	0.91813	0.91893	62305	10
2021-10-21 00:00:00	0.91894	0.9206	0.91699	0.91812	63594	10
2021-10-22 00:00:00	0.91813	0.91852	0.91497	0.91497	64378	11
2021-10-24 00:00:00	0.91517	0.91691	0.91516	0.91663	2825	282
2021-10-25 00:00:00	0.91664	0.92021	0.91496	0.91987	64620	11
2021-10-26 00:00:00	0.91988	0.92259	0.91865	0.91971	57179	10
2021-10-27 00:00:00	0.91971	0.92034	0.91641	0.91812	78180	11
2021-10-28 00:00:00	0.91811	0.91944	0.91126	0.91169	106477	11
2021-10-29 00:00:00	0.91169	0.91758	0.9102	0.91524	88318	11
2021-10-31 00:00:00	0.91465	0.91632	0.91419	0.91613	1653	254
2021-11-01 00:00:00	0.91612	0.91711	0.90852	0.90935	66536	11
2021-11-02 00:00:00	0.90934	0.915	0.90898	0.91479	62836	9
2021-11-03 00:00:00	0.91477	0.91506	0.91043	0.91129	84517	11
2021-11-04 00:00:00	0.9113	0.91448	0.9111	0.9126	76840	11
2021-11-05 00:00:00	0.91261	0.91748	0.91122	0.91176	76506	10
2021-11-07 00:00:00	0.91196	0.91247	0.91173	0.91197	2144	165
2021-11-08 00:00:00	0.91196	0.91575	0.91193	0.91339	62953	9
2021-11-09 00:00:00	0.9134	0.91537	0.91015	0.91101	79657	9
2021-11-10 00:00:00	0.911	0.91859	0.91083	0.91795	105072	10
2021-11-11 00:00:00	0.91796	0.92242	0.91785	0.92123	67923	10
2021-11-12 00:00:00	0.92123	0.92374	0.92018	0.92089	67725	11
2021-11-14 00:00:00	0.92019	0.92129	0.92019	0.92113	1142	147
2021-11-15 00:00:00	0.92112	0.92579	0.91866	0.92529	69102	9
2021-11-16 00:00:00	0.92529	0.93113	0.92369	0.93034	88963	8
2021-11-17 00:00:00	0.93034	0.93294	0.92749	0.92854	85544	8
2021-11-18 00:00:00	0.92854	0.92916	0.92505	0.92578	91436	8
2021-11-19 00:00:00	0.92578	0.92899	0.92497	0.92823	108177	8
2021-11-21 00:00:00	0.92769	0.9295	0.92768	0.92929	16058	161
2021-11-22 00:00:00	0.92929	0.93345	0.92666	0.9326	88534	13
2021-11-23 00:00:00	0.93261	0.9344	0.9301	0.93342	95337	9
2021-11-24 00:00:00	0.93342	0.93734	0.93279	0.93403	97578	11
2021-11-25 00:00:00	0.93404	0.93609	0.93239	0.93528	66574	11
2021-11-26 00:00:00	0.93528	0.93544	0.92102	0.92222	142631	11
2021-11-28 00:00:00	0.92192	0.92531	0.92139	0.9244	3974	149
2021-11-29 00:00:00	0.9244	0.92727	0.92234	0.92289	104763	12
2021-11-30 00:00:00	0.92288	0.92662	0.9157	0.91951	149659	11
2021-12-01 00:00:00	0.91952	0.92175	0.91689	0.92059	104273	9
2021-12-02 00:00:00	0.92056	0.92212	0.91778	0.91979	90577	16
2021-12-03 00:00:00	0.91981	0.92174	0.91614	0.91618	98328	9
2021-12-05 00:00:00	0.91723	0.91871	0.91635	0.91851	2110	77
2021-12-06 00:00:00	0.91852	0.92687	0.91846	0.92553	68346	13
2021-12-07 00:00:00	0.92552	0.9275	0.92306	0.92449	67700	10
2021-12-08 00:00:00	0.92449	0.92521	0.91916	0.92016	74743	13
2021-12-09 00:00:00	0.92015	0.92646	0.91998	0.92372	64837	12
2021-12-10 00:00:00	0.92373	0.92527	0.91986	0.92043	63190	10
2021-12-12 00:00:00	0.92	0.92143	0.91993	0.92126	2445	270
2021-12-13 00:00:00	0.92126	0.92562	0.92056	0.92239	57544	12
2021-12-14 00:00:00	0.92238	0.92446	0.9188	0.92413	56214	12
2021-12-15 00:00:00	0.92413	0.92939	0.92238	0.92445	91467	12
2021-12-16 00:00:00	0.92444	0.9256	0.91876	0.91895	79671	11
2021-12-17 00:00:00	0.91897	0.92456	0.91742	0.92313	65051	10
2021-12-19 00:00:00	0.92345	0.92443	0.92321	0.92329	1663	143
2021-12-20 00:00:00	0.9233	0.92504	0.9192	0.92174	68121	12
2021-12-21 00:00:00	0.92173	0.9254	0.91947	0.92303	72591	10
2021-12-22 00:00:00	0.92303	0.92521	0.91896	0.91942	52940	11
2021-12-23 00:00:00	0.91942	0.92188	0.91729	0.91812	57438	13
2021-12-24 00:00:00	0.91828	0.91977	0.91647	0.91697	114833	111
2021-12-26 00:00:00	0.9179	0.91906	0.91751	0.91884	2253	334
2021-12-27 00:00:00	0.91883	0.91997	0.91644	0.91715	37590	18
2021-12-28 00:00:00	0.91717	0.919	0.91591	0.91712	38662	11
2021-12-29 00:00:00	0.91713	0.92012	0.91263	0.91388	48215	11
2021-12-30 00:00:00	0.91387	0.91812	0.91313	0.91387	56470	11
2021-12-31 00:00:00	0.91389	0.91475	0.91014	0.91168	50284	12
2022-01-02 00:00:00	0.91113	0.91241	0.91008	0.91202	2108	117
2022-01-03 00:00:00	0.91203	0.91999	0.91153	0.91835	65679	12
2022-01-04 00:00:00	0.91835	0.91928	0.91363	0.91619	70021	12
2022-01-05 00:00:00	0.9162	0.91834	0.91408	0.9174	71291	10
2022-01-06 00:00:00	0.91739	0.92236	0.91678	0.92141	72227	10
2022-01-07 00:00:00	0.92141	0.92323	0.91816	0.9184	57440	8
2022-01-09 00:00:00	0.91838	0.91925	0.91817	0.91887	2421	159
2022-01-10 00:00:00	0.91888	0.92751	0.91857	0.92721	81053	11
2022-01-11 00:00:00	0.9272	0.92778	0.92296	0.9235	72428	10
2022-01-12 00:00:00	0.92352	0.92439	0.91296	0.91414	79246	10
2022-01-13 00:00:00	0.91412	0.91479	0.90911	0.91108	80359	11
2022-01-14 00:00:00	0.91115	0.91413	0.90942	0.9135	82922	11
2022-01-16 00:00:00	0.91247	0.91477	0.91223	0.91446	1389	143
2022-01-17 00:00:00	0.91446	0.91584	0.91216	0.91395	58534	11
2022-01-18 00:00:00	0.91393	0.9179	0.91314	0.91709	95116	12
2022-01-19 00:00:00	0.91709	0.91769	0.91444	0.91561	77874	13
2022-01-20 00:00:00	0.91557	0.91809	0.91389	0.9169	77020	12
2022-01-21 00:00:00	0.9169	0.91719	0.91056	0.91079	77545	11
2022-01-23 00:00:00	0.91126	0.9126	0.91087	0.9126	3677	108
2022-01-24 00:00:00	0.91259	0.91585	0.91088	0.91411	107788	12
2022-01-25 00:00:00	0.9141	0.92032	0.91404	0.91789	84397	10
2022-01-26 00:00:00	0.91789	0.92461	0.91711	0.92397	101011	9
2022-01-27 00:00:00	0.92397	0.93375	0.92371	0.93104	105445	10
2022-01-28 00:00:00	0.93104	0.93292	0.92897	0.93005	97025	11
2022-01-30 00:00:00	0.93041	0.93178	0.93039	0.93116	1617	155
2022-01-31 00:00:00	0.93116	0.93427	0.92512	0.92706	95786	11
2022-02-01 00:00:00	0.92705	0.92769	0.92039	0.92104	92304	10
2022-02-02 00:00:00	0.92103	0.92219	0.91773	0.91904	88023	13
2022-02-03 00:00:00	0.91903	0.92356	0.91767	0.92035	142506	11
2022-02-04 00:00:00	0.92035	0.92585	0.91924	0.92526	131112	11
2022-02-06 00:00:00	0.92443	0.9257	0.92443	0.92513	2099	144
2022-02-07 00:00:00	0.92512	0.92616	0.92211	0.92301	108490	10
2022-02-08 00:00:00	0.92302	0.92626	0.92255	0.92508	94986	10
2022-02-09 00:00:00	0.92507	0.92543	0.92218	0.92425	75401	12
2022-02-10 00:00:00	0.92426	0.92968	0.92265	0.92583	137256	12
2022-02-11 00:00:00	0.92583	0.92868	0.92359	0.92522	152004	10
2022-02-13 00:00:00	0.92426	0.92534	0.92367	0.92475	1581	155
2022-02-14 00:00:00	0.92474	0.92719	0.92374	0.9245	137944	13
2022-02-15 00:00:00	0.9245	0.92738	0.92262	0.92547	116501	12
2022-02-16 00:00:00	0.92547	0.92604	0.9206	0.92188	98513	12
2022-02-17 00:00:00	0.92185	0.92292	0.91882	0.91977	138266	11
2022-02-18 00:00:00	0.91977	0.92178	0.91913	0.92079	97657	13
2022-02-20 00:00:00	0.92049	0.92198	0.92011	0.92088	3369	141
2022-02-21 00:00:00	0.92087	0.9216	0.91497	0.91584	81305	10
2022-02-22 00:00:00	0.91582	0.92275	0.9151	0.92154	130918	14
2022-02-23 00:00:00	0.9215	0.92185	0.91678	0.91751	87640	12
2022-02-24 00:00:00	0.91749	0.92887	0.9172	0.92576	260691	10
2022-02-25 00:00:00	0.92575	0.92837	0.92284	0.92517	149985	12
2022-02-27 00:00:00	0.92657	0.92757	0.92435	0.92678	12052	123
2022-02-28 00:00:00	0.92678	0.92773	0.91649	0.91753	168480	18
2022-03-01 00:00:00	0.91755	0.92051	0.91503	0.91856	161224	13
2022-03-02 00:00:00	0.91861	0.92393	0.9166	0.92051	151318	13
2022-03-03 00:00:00	0.92052	0.92161	0.91692	0.91783	112233	17
2022-03-04 00:00:00	0.91784	0.921	0.91585	0.9159	158690	12
2022-03-06 00:00:00	0.9166	0.92037	0.9163	0.9202	7183	130
2022-03-07 00:00:00	0.9202	0.92718	0.91936	0.92534	188381	12
2022-03-08 00:00:00	0.92534	0.93064	0.92482	0.92958	193499	13
2022-03-09 00:00:00	0.92955	0.92988	0.92501	0.92651	138966	14
2022-03-10 00:00:00	0.92651	0.9309	0.92546	0.92939	152694	12
2022-03-11 00:00:00	0.92938	0.93494	0.92901	0.93356	124701	13
2022-03-13 00:00:00	0.93348	0.93503	0.93297	0.93474	3375	114
2022-03-14 00:00:00	0.93475	0.93865	0.93195	0.93846	113286	12
2022-03-15 00:00:00	0.93847	0.94314	0.93717	0.94089	118281	13
2022-03-16 00:00:00	0.94089	0.94598	0.93897	0.94153	133167	13
2022-03-17 00:00:00	0.94153	0.94173	0.93357	0.93605	97444	13
2022-03-18 00:00:00	0.93605	0.93822	0.93136	0.93155	89371	11
2022-03-20 00:00:00	0.93082	0.93307	0.93082	0.93293	2221	348
2022-03-21 00:00:00	0.93296	0.9352	0.92937	0.93394	86036	12
2022-03-22 00:00:00	0.93395	0.93752	0.93134	0.93343	98498	10
2022-03-23 00:00:00	0.93343	0.93574	0.92948	0.93072	94992	12
2022-03-24 00:00:00	0.93074	0.93445	0.92923	0.92949	101820	12
2022-03-25 00:00:00	0.92948	0.93133	0.92598	0.93041	100953	12
2022-03-27 00:00:00	0.92952	0.9314	0.92938	0.93125	3787	185
2022-03-28 00:00:00	0.93123	0.93811	0.93071	0.93351	140641	10
2022-03-29 00:00:00	0.93352	0.93738	0.92974	0.93112	159919	9
2022-03-30 00:00:00	0.93112	0.93129	0.92199	0.92314	141114	10
2022-03-31 00:00:00	0.92313	0.92585	0.91947	0.92316	124558	10
2022-04-01 00:00:00	0.92316	0.92796	0.92203	0.92538	96928	12
2022-04-03 00:00:00	0.92527	0.92643	0.92434	0.92589	2102	143
2022-04-04 00:00:00	0.9259	0.92806	0.92447	0.92631	86079	12
2022-04-05 00:00:00	0.92633	0.92978	0.92371	0.92962	94889	9
2022-04-06 00:00:00	0.92963	0.93495	0.92949	0.93303	117207	10
2022-04-07 00:00:00	0.93304	0.93474	0.93171	0.9345	97095	10
2022-04-08 00:00:00	0.93449	0.93735	0.93267	0.93409	79803	12
2022-04-10 00:00:00	0.93194	0.9343	0.93121	0.93425	4852	76
2022-04-11 00:00:00	0.93425	0.93715	0.93034	0.93148	102961	11
2022-04-12 00:00:00	0.93147	0.93444	0.92862	0.93265	127075	11
2022-04-13 00:00:00	0.93264	0.9356	0.93137	0.93391	111238	10
2022-04-14 00:00:00	0.93391	0.94331	0.93238	0.94298	123927	10
2022-04-15 00:00:00	0.94299	0.94434	0.94118	0.94259	156533	29
2022-04-17 00:00:00	0.94103	0.94387	0.94103	0.94244	4233	305
2022-04-18 00:00:00	0.94244	0.94531	0.94207	0.94482	75969	9
2022-04-19 00:00:00	0.94484	0.95244	0.94333	0.95214	129854	12
2022-04-20 00:00:00	0.95213	0.95357	0.94541	0.94908	131950	10
2022-04-21 00:00:00	0.94909	0.9553	0.94568	0.95372	141140	11
2022-04-22 00:00:00	0.95372	0.95924	0.95283	0.95658	125167	11
2022-04-24 00:00:00	0.95666	0.9575	0.95546	0.95574	5109	146
2022-04-25 00:00:00	0.95574	0.9597	0.95464	0.95848	148706	10
2022-04-26 00:00:00	0.95847	0.96264	0.95642	0.96234	127934	12
2022-04-27 00:00:00	0.9624	0.97009	0.96163	0.96881	126513	9
2022-04-28 00:00:00	0.96879	0.97588	0.96801	0.9717	174395	13
2022-04-29 00:00:00	0.97169	0.97361	0.96707	0.97318	133603	11
2022-05-01 00:00:00	0.97208	0.97423	0.97175	0.97418	4444	117
2022-05-02 00:00:00	0.97418	0.97892	0.97141	0.9776	50403	15
2022-05-03 00:00:00	0.97754	0.97994	0.972	0.97879	60330	11
2022-05-04 00:00:00	0.97878	0.98521	0.97154	0.97327	95041	12
2022-05-05 00:00:00	0.97326	0.98896	0.97092	0.98523	117988	12
2022-05-06 00:00:00	0.98521	0.98918	0.98268	0.98827	122361	11
2022-05-08 00:00:00	0.98585	0.98942	0.98585	0.9891	3480	313
2022-05-09 00:00:00	0.9891	0.99653	0.98894	0.99301	123493	11
2022-05-10 00:00:00	0.993	0.99745	0.99052	0.99589	127069	8
2022-05-11 00:00:00	0.99589	0.99636	0.98716	0.99451	145504	13
2022-05-12 00:00:00	0.99451	1.0049	0.99317	1.00326	126892	14
2022-05-13 00:00:00	1.00329	1.00468	0.99917	1.00116	115608	15
2022-05-15 00:00:00	1.00023	1.00305	1.00023	1.00228	3370	334
2022-05-16 00:00:00	1.00225	1.00639	1.00073	1.002	86609	17
2022-05-17 00:00:00	1.002	1.00231	0.9918	0.99362	99377	11
2022-05-18 00:00:00	0.99363	0.99843	0.98598	0.9872	94116	11
2022-05-19 00:00:00	0.98719	0.9875	0.96968	0.97225	122682	12
2022-05-20 00:00:00	0.97224	0.97637	0.96934	0.9737	104738	11
2022-05-22 00:00:00	0.97308	0.97508	0.97308	0.97505	3606	333
2022-05-23 00:00:00	0.97504	0.97505	0.96269	0.96572	102482	11
2022-05-24 00:00:00	0.96571	0.96696	0.95733	0.96034	116851	12
2022-05-25 00:00:00	0.96031	0.96417	0.95972	0.96156	121266	14
2022-05-26 00:00:00	0.96153	0.96322	0.95823	0.95858	97283	11
2022-05-27 00:00:00	0.95855	0.96021	0.95443	0.95647	90774	13
2022-05-29 00:00:00	0.95453	0.95828	0.95453	0.95791	2266	225
2022-05-30 00:00:00	0.95797	0.96059	0.95534	0.95824	68692	10
2022-05-31 00:00:00	0.95822	0.96197	0.95672	0.95957	108926	9
2022-06-01 00:00:00	0.95964	0.96586	0.95887	0.96303	100469	9
2022-06-02 00:00:00	0.96303	0.96359	0.95685	0.95756	98311	14
2022-06-03 00:00:00	0.95756	0.96424	0.95563	0.96114	83889	12
2022-06-05 00:00:00	0.96155	0.96309	0.96103	0.96229	3627	190
2022-06-06 00:00:00	0.96229	0.97184	0.9605	0.97134	80133	16
2022-06-07 00:00:00	0.97134	0.97787	0.97048	0.97354	107621	12
2022-06-08 00:00:00	0.97354	0.97897	0.97301	0.97884	102136	12
2022-06-09 00:00:00	0.97882	0.98172	0.97235	0.98034	134645	14
2022-06-10 00:00:00	0.98034	0.98977	0.97655	0.98759	141085	14
2022-06-12 00:00:00	0.98717	0.98964	0.98691	0.98924	6159	120
2022-06-13 00:00:00	0.98925	0.9994	0.98812	0.9967	180653	17
2022-06-14 00:00:00	0.9967	1.00365	0.98732	0.99944	196828	18
2022-06-15 00:00:00	0.99946	1.00492	0.99306	0.99442	242628	11
2022-06-16 00:00:00	0.9944	0.99887	0.96294	0.96685	232001	19
2022-06-17 00:00:00	0.96685	0.97325	0.96191	0.96977	202997	15
2022-06-19 00:00:00	0.96995	0.9712	0.96842	0.96977	5816	161
2022-06-20 00:00:00	0.96978	0.97037	0.96215	0.96742	145401	14
2022-06-21 00:00:00	0.96746	0.96836	0.96317	0.96614	143348	14
2022-06-22 00:00:00	0.96611	0.9689	0.95799	0.96164	162411	12
2022-06-23 00:00:00	0.96165	0.96779	0.95665	0.96127	209744	14
2022-06-24 00:00:00	0.96131	0.96323	0.95214	0.95802	176662	13
2022-06-26 00:00:00	0.95577	0.95823	0.95577	0.95728	8492	210
2022-06-27 00:00:00	0.95729	0.962	0.95426	0.95633	150684	14
2022-06-28 00:00:00	0.95635	0.95866	0.95331	0.95675	180163	11
2022-06-29 00:00:00	0.95675	0.95775	0.94948	0.9541	189040	12
2022-06-30 00:00:00	0.9541	0.96051	0.95291	0.95506	194059	15
2022-07-01 00:00:00	0.95506	0.96412	0.95467	0.95918	198949	12
2022-07-03 00:00:00	0.95907	0.95983	0.9584	0.95858	13908	306
2022-07-04 00:00:00	0.95859	0.96169	0.95593	0.96094	111413	15
2022-07-05 00:00:00	0.96095	0.97044	0.95926	0.96843	165783	12
2022-07-06 00:00:00	0.96845	0.97435	0.9671	0.97021	190482	13
2022-07-07 00:00:00	0.97022	0.97483	0.96812	0.97378	165061	14
2022-07-08 00:00:00	0.97375	0.97974	0.97226	0.97575	167787	14
2022-07-10 00:00:00	0.97519	0.97784	0.97519	0.9777	7008	281
2022-07-11 00:00:00	0.97769	0.98429	0.97756	0.98287	141378	15
2022-07-12 00:00:00	0.98299	0.98582	0.98035	0.98189	187144	15
2022-07-13 00:00:00	0.98191	0.98293	0.97561	0.98079	203320	16
2022-07-14 00:00:00	0.98078	0.98855	0.98063	0.98289	237548	15
2022-07-15 00:00:00	0.98289	0.9841	0.97582	0.97586	159528	14
2022-07-17 00:00:00	0.97626	0.97685	0.9754	0.97542	6229	150
2022-07-18 00:00:00	0.97542	0.97895	0.97306	0.97753	157408	15
2022-07-19 00:00:00	0.97751	0.97862	0.96536	0.96884	170531	14
2022-07-20 00:00:00	0.96885	0.97357	0.96756	0.97153	164503	16
2022-07-21 00:00:00	0.97154	0.97389	0.96581	0.96634	226419	14
2022-07-22 00:00:00	0.96632	0.97034	0.95995	0.96069	190058	13
2022-07-24 00:00:00	0.96115	0.96337	0.96041	0.96319	8730	286
2022-07-25 00:00:00	0.96321	0.96597	0.96177	0.96428	152144	14
2022-07-26 00:00:00	0.96427	0.96677	0.96153	0.96227	134237	11
2022-07-27 00:00:00	0.96227	0.96587	0.9582	0.95832	163042	15
2022-07-28 00:00:00	0.95831	0.96314	0.95422	0.95436	210142	13
2022-07-29 00:00:00	0.95437	0.95937	0.95019	0.9512	201044	14
2022-07-31 00:00:00	0.95143	0.95339	0.95052	0.95283	9521	138
2022-08-01 00:00:00	0.95283	0.95291	0.94816	0.9501	186371	17
2022-08-02 00:00:00	0.95006	0.95863	0.94699	0.95834	237050	16
2022-08-03 00:00:00	0.95836	0.9651	0.95417	0.96118	252276	16
2022-08-04 00:00:00	0.96117	0.96223	0.95377	0.95399	176675	18
2022-08-05 00:00:00	0.95398	0.96494	0.95372	0.96161	202449	15
2022-08-07 00:00:00	0.96156	0.96254	0.96081	0.96213	6568	113
2022-08-08 00:00:00	0.96213	0.96346	0.95214	0.95496	152195	15
2022-08-09 00:00:00	0.95496	0.95554	0.95106	0.95416	129077	17
2022-08-10 00:00:00	0.95417	0.95444	0.93932	0.94239	186205	16
2022-08-11 00:00:00	0.94236	0.94454	0.93702	0.94147	178264	15
2022-08-12 00:00:00	0.94149	0.94501	0.94073	0.94083	152782	18
2022-08-14 00:00:00	0.94068	0.94194	0.94009	0.94182	3487	164
2022-08-15 00:00:00	0.94182	0.94709	0.94087	0.94594	153793	13
2022-08-16 00:00:00	0.94595	0.95135	0.94537	0.94964	165738	18
2022-08-17 00:00:00	0.94963	0.9543	0.94824	0.95128	196971	17
2022-08-18 00:00:00	0.95128	0.95709	0.94972	0.95666	188769	17
2022-08-19 00:00:00	0.95666	0.95976	0.95526	0.95864	158298	17
2022-08-21 00:00:00	0.95717	0.95899	0.95708	0.95873	8917	107
2022-08-22 00:00:00	0.95873	0.96585	0.95734	0.9644	174435	19
2022-08-23 00:00:00	0.96439	0.96919	0.96027	0.96443	209654	18
2022-08-24 00:00:00	0.96441	0.96872	0.96071	0.96649	190968	17
2022-08-25 00:00:00	0.96648	0.96704	0.96124	0.96364	190896	18
2022-08-26 00:00:00	0.96364	0.96723	0.95772	0.96555	198254	17
2022-08-28 00:00:00	0.96432	0.96876	0.96429	0.96867	9501	301
2022-08-29 00:00:00	0.96869	0.97074	0.9659	0.96725	204293	15
2022-08-30 00:00:00	0.96726	0.9762	0.96652	0.97401	219553	16
2022-08-31 00:00:00	0.97401	0.98068	0.97261	0.9792	218847	15
2022-09-01 00:00:00	0.97919	0.98607	0.97435	0.98121	230109	14
2022-09-02 00:00:00	0.98119	0.98589	0.9783	0.9811	188227	17
2022-09-04 00:00:00	0.9814	0.98338	0.98068	0.98327	13665	154
2022-09-05 00:00:00	0.98328	0.98369	0.97831	0.97856	153314	18
2022-09-06 00:00:00	0.97855	0.98613	0.97649	0.98461	246807	15
2022-09-07 00:00:00	0.9846	0.98693	0.97606	0.97667	210297	15
2022-09-08 00:00:00	0.97665	0.97815	0.96861	0.96864	264769	15
2022-09-09 00:00:00	0.96863	0.96873	0.95467	0.96625	262851	14
2022-09-11 00:00:00	0.95837	0.96089	0.95823	0.95967	14609	127
2022-09-12 00:00:00	0.95967	0.96077	0.95087	0.95295	265792	18
2022-09-13 00:00:00	0.95293	0.96323	0.94792	0.96061	272453	14
2022-09-14 00:00:00	0.96061	0.96359	0.95887	0.96208	312636	14
2022-09-15 00:00:00	0.96207	0.96413	0.95556	0.96188	216622	13
2022-09-16 00:00:00	0.96188	0.96606	0.95997	0.96408	217081	12
2022-09-18 00:00:00	0.96214	0.96473	0.96214	0.96312	8766	255
2022-09-19 00:00:00	0.96309	0.96949	0.96257	0.96393	161788	15
2022-09-20 00:00:00	0.96393	0.9682	0.96227	0.96379	254674	14
2022-09-21 00:00:00	0.96378	0.96996	0.96196	0.96775	283317	15
2022-09-22 00:00:00	0.96775	0.98499	0.96202	0.9758	375948	14
2022-09-23 00:00:00	0.9758	0.98395	0.97555	0.98139	292483	18
2022-09-25 00:00:00	0.98123	0.98307	0.97875	0.9824	16803	284
2022-09-26 00:00:00	0.9824	0.99649	0.98032	0.99222	424770	15
2022-09-27 00:00:00	0.99222	0.99283	0.98486	0.99172	351768	21
2022-09-28 00:00:00	0.99171	0.99654	0.97453	0.97776	446269	18
2022-09-29 00:00:00	0.97777	0.98557	0.97375	0.97488	360036	20
2022-09-30 00:00:00	0.97488	0.98768	0.97392	0.98674	380584	19
2022-10-02 00:00:00	0.98395	0.98677	0.98395	0.9855	14657	331
2022-10-03 00:00:00	0.98551	0.99493	0.98315	0.99276	341172	19
2022-10-04 00:00:00	0.99276	0.99408	0.97844	0.9787	337844	16
2022-10-05 00:00:00	0.97871	0.98886	0.97845	0.98123	269840	16
2022-10-06 00:00:00	0.98123	0.99132	0.97801	0.98998	304501	18
2022-10-07 00:00:00	0.98999	0.99531	0.98779	0.99289	262522	18
2022-10-09 00:00:00	0.99297	0.99499	0.99268	0.99447	15551	206
2022-10-10 00:00:00	0.99453	1.00102	0.99314	0.99944	231922	16
2022-10-11 00:00:00	0.99945	1.00208	0.99152	0.99765	284740	20
2022-10-12 00:00:00	0.99763	1.00037	0.99304	0.99756	274688	18
2022-10-13 00:00:00	0.99761	1.00732	0.99584	1.00167	316698	16
2022-10-14 00:00:00	1.00168	1.00657	0.99643	1.0046	287468	18
2022-10-16 00:00:00	1.00391	1.00545	1.0033	1.00358	9586	268
2022-10-17 00:00:00	1.00357	1.00449	0.99432	0.99567	222856	19
